phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2m	29Mi	8m	5286Mi	7m	32Mi
40m	58Mi
110m	75Mi
45m	56Mi
running	279s	2065m	183Mi	2577m	8796Mi	71m	68Mi
42m	59Mi
39m	58Mi
41m	58Mi
50m	64Mi
42m	58Mi
40m	58Mi
110m	75Mi
45m	56Mi
running	289s	2087m	155Mi	2619m	9033Mi	64m	68Mi
38m	59Mi
40m	59Mi
50m	60Mi
58m	64Mi
40m	58Mi
43m	59Mi
120m	76Mi
55m	56Mi
running	300s	2033m	189Mi	1725m	9207Mi	63m	68Mi
45m	62Mi
38m	59Mi
42m	60Mi
51m	64Mi
42m	58Mi
42m	58Mi
114m	76Mi
47m	56Mi
running	310s	2033m	189Mi	1725m	9207Mi	63m	68Mi
45m	62Mi
38m	59Mi
42m	60Mi
51m	64Mi
42m	58Mi
42m	58Mi
114m	76Mi
47m	56Mi
running	320s	2096m	192Mi	2524m	9472Mi	63m	68Mi
48m	62Mi
42m	58Mi
44m	63Mi
53m	62Mi
49m	58Mi
42m	58Mi
116m	77Mi
46m	56Mi
running	331s	2048m	160Mi	2392m	9692Mi	63m	68Mi
41m	62Mi
39m	59Mi
49m	60Mi
56m	63Mi
42m	58Mi
47m	58Mi
110m	74Mi
53m	54Mi
running	341s	2048m	160Mi	2392m	9692Mi	63m	68Mi
41m	62Mi
39m	59Mi
49m	60Mi
56m	63Mi
42m	58Mi
47m	58Mi
110m	74Mi
53m	54Mi
running	351s	2079m	194Mi	2350m	9951Mi	63m	68Mi
44m	61Mi
38m	58Mi
43m	60Mi
51m	63Mi
46m	61Mi
42m	58Mi
115m	78Mi
45m	54Mi
running	362s	2137m	190Mi	1816m	10087Mi	62m	68Mi
43m	59Mi
45m	58Mi
45m	59Mi
49m	63Mi
43m	61Mi
43m	58Mi
111m	80Mi
52m	54Mi
running	372s	2022m	191Mi	2406m	10309Mi	63m	68Mi
39m	61Mi
41m	58Mi
45m	60Mi
52m	62Mi
41m	61Mi
44m	58Mi
113m	75Mi
45m	54Mi
running	382s	2022m	191Mi	2406m	10309Mi	63m	68Mi
39m	61Mi
41m	58Mi
45m	60Mi
52m	62Mi
41m	61Mi
44m	58Mi
113m	75Mi
45m	54Mi
running	393s	2027m	226Mi	2262m	10524Mi	63m	68Mi
42m	60Mi
42m	58Mi
40m	60Mi
50m	62Mi
43m	60Mi
41m	58Mi
113m	74Mi
45m	54Mi
running	403s	2051m	192Mi	2022m	10710Mi	63m	68Mi
42m	60Mi
41m	58Mi
43m	60Mi
51m	62Mi
41m	60Mi
45m	59Mi
114m	78Mi
51m	54Mi
running	413s	2051m	192Mi	2022m	10710Mi	63m	68Mi
42m	60Mi
41m	58Mi
43m	60Mi
51m	62Mi
41m	60Mi
45m	59Mi
114m	78Mi
51m	54Mi
running	424s	2021m	194Mi	4280m	8444Mi	63m	68Mi
45m	59Mi
38m	59Mi
42m	60Mi
54m	62Mi
42m	58Mi
43m	59Mi
111m	80Mi
43m	54Mi
running	434s	2025m	186Mi	3385m	8101Mi	68m	68Mi
43m	60Mi
42m	59Mi
39m	60Mi
53m	61Mi
41m	58Mi
46m	59Mi
115m	76Mi
44m	54Mi
running	444s	2025m	186Mi	3385m	8101Mi	68m	68Mi
43m	60Mi
42m	59Mi
39m	60Mi
53m	61Mi
41m	58Mi
46m	59Mi
115m	76Mi
44m	54Mi
