phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	4089m	882Mi	14374m	28885Mi	23m	72Mi
running	134s	5224m	388Mi	9511m	26932Mi	59m	66Mi
41m	56Mi
79m	69Mi
58m	66Mi
64m	66Mi
56m	64Mi
254m	101Mi
113m	78Mi
57m	64Mi
running	145s	4385m	463Mi	9307m	28141Mi	60m	66Mi
41m	56Mi
86m	70Mi
63m	69Mi
65m	71Mi
58m	64Mi
254m	99Mi
111m	78Mi
57m	65Mi
running	155s	1890m	325Mi	6108m	28723Mi	16m	66Mi
20m	56Mi
20m	71Mi
16m	69Mi
19m	70Mi
15m	64Mi
52m	100Mi
24m	78Mi
16m	65Mi
running	165s	1890m	325Mi	6108m	28723Mi	16m	66Mi
20m	56Mi
20m	71Mi
16m	69Mi
19m	70Mi
15m	64Mi
52m	100Mi
24m	78Mi
16m	65Mi
running	176s	3010m	466Mi	9644m	29665Mi	50m	66Mi
29m	58Mi
67m	70Mi
46m	70Mi
46m	71Mi
44m	65Mi
210m	105Mi
87m	75Mi
44m	68Mi
running	186s	3620m	692Mi	11174m	28981Mi	67m	68Mi
40m	58Mi
103m	75Mi
64m	70Mi
74m	71Mi
64m	66Mi
312m	98Mi
127m	81Mi
62m	69Mi
running	196s	3620m	692Mi	11174m	28981Mi	67m	68Mi
40m	58Mi
103m	75Mi
64m	70Mi
74m	71Mi
64m	66Mi
312m	98Mi
127m	81Mi
62m	69Mi
running	206s	4089m	966Mi	13495m	29599Mi	67m	68Mi
42m	58Mi
95m	72Mi
64m	67Mi
75m	70Mi
64m	67Mi
311m	103Mi
126m	79Mi
64m	69Mi
running	217s	4255m	1134Mi	12969m	30870Mi	69m	72Mi
39m	58Mi
98m	75Mi
66m	67Mi
71m	68Mi
70m	70Mi
311m	95Mi
125m	76Mi
64m	69Mi
running	227s	3889m	1275Mi	12983m	31947Mi	66m	70Mi
44m	57Mi
100m	75Mi
64m	67Mi
72m	71Mi
62m	72Mi
310m	108Mi
126m	75Mi
61m	70Mi
running	237s	3889m	1275Mi	12983m	31947Mi	66m	70Mi
44m	57Mi
100m	75Mi
64m	67Mi
72m	71Mi
62m	72Mi
310m	108Mi
126m	75Mi
61m	70Mi
running	248s	3291m	1232Mi	10746m	32150Mi	64m	68Mi
43m	57Mi
77m	80Mi
62m	68Mi
72m	72Mi
58m	73Mi
252m	164Mi
127m	96Mi
51m	70Mi
running	258s	3838m	1189Mi	13653m	32597Mi	62m	71Mi
40m	57Mi
101m	101Mi
67m	71Mi
80m	77Mi
48m	78Mi
280m	168Mi
106m	127Mi
63m	78Mi
running	268s	3838m	1189Mi	13653m	32597Mi	62m	71Mi
40m	57Mi
101m	101Mi
67m	71Mi
80m	77Mi
48m	78Mi
280m	168Mi
106m	127Mi
63m	78Mi
running	279s	2512m	1102Mi	10006m	32427Mi	72m	91Mi
41m	57Mi
81m	131Mi
54m	83Mi
55m	83Mi
50m	93Mi
273m	165Mi
88m	140Mi
51m	90Mi
running	289s	4370m	830Mi	13608m	32806Mi	67m	101Mi
55m	60Mi
71m	155Mi
77m	91Mi
74m	94Mi
67m	110Mi
462m	170Mi
123m	160Mi
93m	96Mi
running	299s	4370m	830Mi	13608m	32806Mi	67m	101Mi
55m	60Mi
71m	155Mi
77m	91Mi
74m	94Mi
67m	110Mi
462m	170Mi
123m	160Mi
93m	96Mi
running	310s	4131m	914Mi	13380m	32880Mi	77m	106Mi
35m	61Mi
165m	163Mi
91m	102Mi
71m	98Mi
81m	121Mi
381m	167Mi
122m	155Mi
68m	106Mi
running	320s	4388m	1090Mi	11735m	33881Mi	90m	100Mi
41m	61Mi
73m	164Mi
76m	80Mi
110m	107Mi
77m	131Mi
321m	165Mi
170m	137Mi
60m	95Mi
running	330s	4388m	1090Mi	11735m	33881Mi	90m	100Mi
41m	61Mi
73m	164Mi
76m	80Mi
110m	107Mi
77m	131Mi
321m	165Mi
170m	137Mi
60m	95Mi
running	341s	2946m	1020Mi	11048m	33533Mi	74m	87Mi
41m	61Mi
73m	164Mi
67m	80Mi
97m	124Mi
41m	131Mi
315m	169Mi
104m	111Mi
81m	87Mi
running	351s	3830m	1009Mi	10323m	32802Mi	70m	90Mi
39m	61Mi
103m	164Mi
68m	79Mi
79m	90Mi
80m	135Mi
352m	167Mi
123m	140Mi
62m	80Mi
running	361s	3830m	1009Mi	10323m	32802Mi	64m	94Mi
50m	65Mi
142m	166Mi
72m	91Mi
81m	87Mi
85m	136Mi
291m	168Mi
91m	143Mi
75m	77Mi
running	372s	4603m	951Mi	12715m	33025Mi	64m	94Mi
50m	65Mi
142m	166Mi
72m	91Mi
81m	87Mi
85m	136Mi
291m	168Mi
91m	143Mi
75m	77Mi
running	382s	3978m	928Mi	12759m	33356Mi	88m	88Mi
34m	65Mi
135m	166Mi
76m	81Mi
85m	81Mi
87m	132Mi
422m	164Mi
120m	161Mi
67m	77Mi
running	392s	4196m	1008Mi	11750m	33010Mi	75m	85Mi
51m	65Mi
112m	127Mi
71m	76Mi
84m	77Mi
78m	96Mi
378m	168Mi
108m	155Mi
70m	75Mi
running	403s	4196m	1008Mi	11750m	33010Mi	75m	85Mi
51m	65Mi
112m	127Mi
71m	76Mi
84m	77Mi
78m	96Mi
378m	168Mi
108m	155Mi
70m	75Mi
running	413s	4308m	1058Mi	12217m	33415Mi	74m	85Mi
42m	65Mi
114m	99Mi
73m	74Mi
84m	81Mi
65m	85Mi
298m	164Mi
142m	158Mi
66m	73Mi
running	423s	2811m	1094Mi	11428m	33820Mi	62m	84Mi
42m	62Mi
96m	93Mi
64m	74Mi
73m	82Mi
60m	85Mi
248m	164Mi
108m	154Mi
63m	77Mi
running	434s	2811m	1094Mi	11428m	33820Mi	62m	84Mi
42m	62Mi
96m	93Mi
64m	74Mi
73m	82Mi
60m	85Mi
248m	164Mi
108m	154Mi
63m	77Mi
running	444s	4455m	959Mi	13298m	34463Mi	77m	85Mi
43m	62Mi
119m	105Mi
79m	77Mi
89m	83Mi
72m	82Mi
302m	166Mi
73m	151Mi
67m	78Mi
running	454s	4861m	978Mi	12213m	35589Mi	76m	85Mi
46m	57Mi
108m	106Mi
72m	80Mi
84m	93Mi
78m	78Mi
454m	167Mi
202m	111Mi
70m	86Mi
running	465s	4861m	978Mi	12213m	35589Mi	76m	85Mi
46m	57Mi
108m	106Mi
72m	80Mi
84m	93Mi
78m	78Mi
454m	167Mi
202m	111Mi
70m	86Mi
