phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2m	140Mi	6m	13020Mi	6m	64Mi
56m	67Mi
53m	66Mi
200m	86Mi
95m	74Mi
50m	70Mi
running	289s	4007m	475Mi	8740m	18251Mi	54m	65Mi
42m	56Mi
73m	68Mi
49m	65Mi
56m	67Mi
53m	66Mi
200m	86Mi
95m	74Mi
50m	70Mi
running	300s	4475m	308Mi	10573m	18584Mi	55m	68Mi
44m	55Mi
76m	67Mi
53m	65Mi
56m	68Mi
51m	69Mi
198m	85Mi
94m	75Mi
49m	67Mi
running	310s	4069m	299Mi	9089m	18803Mi	55m	67Mi
41m	55Mi
73m	66Mi
53m	65Mi
56m	67Mi
51m	71Mi
199m	84Mi
94m	73Mi
50m	67Mi
running	320s	4069m	299Mi	9089m	18803Mi	55m	67Mi
41m	55Mi
73m	66Mi
53m	65Mi
56m	67Mi
51m	71Mi
199m	84Mi
94m	73Mi
50m	67Mi
running	331s	4206m	293Mi	8156m	17085Mi	54m	64Mi
46m	56Mi
73m	66Mi
51m	65Mi
57m	69Mi
53m	70Mi
195m	80Mi
94m	74Mi
48m	67Mi
running	341s	3978m	409Mi	8644m	18098Mi	54m	64Mi
41m	57Mi
79m	67Mi
51m	64Mi
57m	73Mi
49m	70Mi
205m	83Mi
92m	74Mi
53m	66Mi
running	351s	3978m	409Mi	8644m	18098Mi	54m	64Mi
41m	57Mi
79m	67Mi
51m	64Mi
57m	73Mi
49m	70Mi
205m	83Mi
92m	74Mi
53m	66Mi
running	362s	4482m	349Mi	8390m	19133Mi	54m	64Mi
49m	57Mi
74m	70Mi
51m	64Mi
57m	73Mi
55m	66Mi
200m	80Mi
95m	76Mi
51m	66Mi
running	372s	3820m	404Mi	8529m	20150Mi	52m	64Mi
42m	57Mi
73m	71Mi
48m	64Mi
57m	68Mi
52m	66Mi
197m	78Mi
94m	73Mi
52m	66Mi
running	382s	3820m	404Mi	8529m	20150Mi	52m	64Mi
40m	57Mi
78m	68Mi
53m	64Mi
53m	68Mi
51m	65Mi
204m	84Mi
97m	73Mi
53m	66Mi
running	393s	3688m	324Mi	10086m	20401Mi	52m	64Mi
40m	57Mi
78m	68Mi
53m	64Mi
53m	68Mi
51m	65Mi
204m	84Mi
97m	73Mi
53m	66Mi
running	403s	4346m	317Mi	11526m	20970Mi	54m	65Mi
43m	57Mi
73m	68Mi
51m	64Mi
64m	72Mi
52m	66Mi
200m	74Mi
96m	74Mi
52m	66Mi
running	413s	3851m	386Mi	11373m	20321Mi	53m	65Mi
39m	57Mi
73m	67Mi
51m	67Mi
55m	72Mi
53m	70Mi
198m	85Mi
95m	78Mi
47m	66Mi
running	424s	3851m	386Mi	11373m	20321Mi	53m	65Mi
39m	57Mi
73m	67Mi
51m	67Mi
55m	72Mi
53m	70Mi
198m	85Mi
95m	78Mi
47m	66Mi
running	434s	4045m	313Mi	12609m	21333Mi	53m	65Mi
44m	57Mi
76m	65Mi
55m	67Mi
58m	69Mi
51m	71Mi
199m	85Mi
94m	70Mi
50m	66Mi
running	444s	3931m	310Mi	12626m	22353Mi	53m	70Mi
38m	57Mi
72m	68Mi
53m	67Mi
56m	67Mi
49m	67Mi
194m	81Mi
89m	73Mi
49m	66Mi
running	455s	3931m	310Mi	12626m	22353Mi	53m	70Mi
38m	57Mi
72m	68Mi
53m	67Mi
56m	67Mi
49m	67Mi
194m	81Mi
89m	73Mi
49m	66Mi
running	465s	60m	347Mi	3838m	22581Mi	6m	70Mi
7m	57Mi
6m	68Mi
6m	67Mi
5m	67Mi
6m	67Mi
6m	81Mi
10m	73Mi
6m	66Mi
