phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	1s	4624m	531Mi	11546m	31740Mi	29m	77Mi
69m	76Mi
93m	83Mi
73m	68Mi
68m	74Mi
495m	169Mi
45m	63Mi
running	434s	4105m	834Mi	12780m	39521Mi	119m	78Mi
60m	72Mi
60m	80Mi
64m	76Mi
92m	73Mi
72m	73Mi
64m	71Mi
497m	170Mi
46m	59Mi
running	445s	3976m	827Mi	12964m	40053Mi	113m	80Mi
62m	71Mi
60m	70Mi
60m	70Mi
90m	73Mi
69m	73Mi
62m	71Mi
500m	179Mi
40m	59Mi
running	455s	3976m	827Mi	12964m	40053Mi	113m	80Mi
62m	71Mi
60m	70Mi
60m	70Mi
90m	73Mi
69m	73Mi
62m	71Mi
500m	179Mi
40m	59Mi
running	465s	3664m	658Mi	11714m	39356Mi	110m	78Mi
55m	70Mi
59m	69Mi
61m	70Mi
85m	73Mi
66m	73Mi
61m	71Mi
462m	202Mi
43m	58Mi
running	476s	4264m	565Mi	10636m	37917Mi	28m	81Mi
19m	71Mi
16m	69Mi
16m	70Mi
20m	73Mi
16m	73Mi
16m	71Mi
426m	166Mi
13m	58Mi
