phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2m	347Mi	2981m	22801Mi	5m	70Mi
83m	78Mi
42m	67Mi
running	186s	4679m	557Mi	11552m	21364Mi	61m	69Mi
38m	57Mi
82m	68Mi
58m	71Mi
62m	67Mi
56m	68Mi
255m	96Mi
108m	78Mi
56m	68Mi
running	197s	4617m	528Mi	12775m	21916Mi	59m	70Mi
41m	57Mi
89m	66Mi
60m	71Mi
65m	67Mi
57m	67Mi
253m	95Mi
112m	79Mi
57m	67Mi
running	207s	4617m	528Mi	12775m	21916Mi	59m	70Mi
41m	57Mi
89m	66Mi
60m	71Mi
65m	67Mi
57m	67Mi
253m	95Mi
112m	79Mi
57m	67Mi
running	217s	4228m	624Mi	12581m	22348Mi	60m	71Mi
40m	57Mi
86m	67Mi
59m	68Mi
61m	66Mi
56m	70Mi
259m	85Mi
113m	76Mi
58m	67Mi
running	228s	4231m	607Mi	11199m	23421Mi	60m	71Mi
42m	57Mi
83m	67Mi
59m	67Mi
62m	66Mi
58m	70Mi
254m	83Mi
112m	79Mi
57m	67Mi
running	238s	4362m	688Mi	12052m	24655Mi	60m	70Mi
39m	57Mi
85m	71Mi
57m	67Mi
61m	65Mi
56m	68Mi
249m	76Mi
111m	74Mi
55m	70Mi
running	248s	4362m	688Mi	12052m	24655Mi	60m	70Mi
39m	57Mi
85m	71Mi
57m	67Mi
61m	65Mi
56m	68Mi
249m	76Mi
111m	74Mi
55m	70Mi
running	259s	3470m	845Mi	9020m	23583Mi	61m	69Mi
42m	58Mi
86m	67Mi
56m	68Mi
63m	65Mi
55m	68Mi
255m	85Mi
116m	78Mi
55m	68Mi
running	269s	4507m	881Mi	10682m	24150Mi	60m	68Mi
42m	57Mi
83m	70Mi
56m	68Mi
60m	65Mi
54m	66Mi
249m	84Mi
111m	75Mi
58m	65Mi
running	279s	4507m	881Mi	10682m	24150Mi	60m	68Mi
42m	57Mi
83m	70Mi
56m	68Mi
60m	65Mi
54m	66Mi
249m	84Mi
111m	75Mi
58m	65Mi
running	290s	4407m	1002Mi	12667m	24513Mi	60m	68Mi
39m	57Mi
85m	70Mi
57m	67Mi
61m	65Mi
54m	66Mi
257m	93Mi
115m	78Mi
54m	65Mi
running	300s	4351m	992Mi	12360m	25011Mi	59m	69Mi
41m	57Mi
83m	70Mi
57m	66Mi
62m	65Mi
60m	66Mi
257m	96Mi
110m	78Mi
60m	65Mi
running	310s	4351m	992Mi	12360m	25011Mi	59m	69Mi
41m	57Mi
83m	70Mi
57m	66Mi
62m	65Mi
60m	66Mi
257m	96Mi
110m	78Mi
60m	65Mi
running	321s	4192m	977Mi	11786m	26287Mi	64m	68Mi
39m	57Mi
85m	70Mi
60m	66Mi
61m	65Mi
56m	66Mi
252m	85Mi
108m	79Mi
56m	65Mi
running	331s	2762m	1099Mi	7846m	26391Mi	61m	68Mi
54m	59Mi
82m	70Mi
51m	70Mi
57m	67Mi
51m	65Mi
257m	115Mi
100m	80Mi
61m	65Mi
running	341s	2762m	1099Mi	7846m	26391Mi	61m	68Mi
54m	59Mi
82m	70Mi
51m	70Mi
57m	67Mi
51m	65Mi
257m	115Mi
100m	80Mi
61m	65Mi
running	352s	4360m	1068Mi	12878m	26074Mi	62m	69Mi
36m	59Mi
96m	78Mi
69m	71Mi
54m	74Mi
64m	67Mi
264m	160Mi
134m	114Mi
62m	73Mi
running	362s	3190m	999Mi	10465m	27142Mi	43m	70Mi
45m	59Mi
104m	99Mi
59m	81Mi
55m	77Mi
57m	73Mi
194m	164Mi
102m	118Mi
47m	72Mi
running	372s	3190m	999Mi	10465m	27142Mi	43m	70Mi
45m	59Mi
104m	99Mi
59m	81Mi
55m	77Mi
57m	73Mi
194m	164Mi
102m	118Mi
47m	72Mi
running	383s	3692m	959Mi	11712m	25506Mi	80m	74Mi
37m	60Mi
83m	88Mi
56m	81Mi
73m	90Mi
58m	80Mi
209m	165Mi
122m	126Mi
58m	73Mi
running	393s	3859m	899Mi	11068m	26808Mi	79m	96Mi
40m	60Mi
90m	90Mi
67m	81Mi
48m	92Mi
67m	91Mi
195m	166Mi
105m	128Mi
76m	85Mi
running	403s	4172m	842Mi	13528m	28241Mi	67m	79Mi
42m	60Mi
93m	92Mi
77m	88Mi
73m	93Mi
71m	93Mi
229m	163Mi
128m	131Mi
58m	72Mi
running	413s	4172m	842Mi	13528m	28241Mi	67m	79Mi
42m	60Mi
93m	92Mi
77m	88Mi
73m	93Mi
71m	93Mi
229m	163Mi
128m	131Mi
58m	72Mi
running	424s	3477m	782Mi	12466m	26653Mi	64m	77Mi
39m	60Mi
89m	92Mi
66m	86Mi
100m	116Mi
63m	76Mi
186m	166Mi
125m	109Mi
64m	77Mi
running	434s	3950m	992Mi	12704m	27742Mi	68m	77Mi
45m	63Mi
104m	101Mi
65m	78Mi
84m	116Mi
62m	78Mi
364m	170Mi
136m	97Mi
66m	75Mi
running	445s	3950m	992Mi	12704m	27742Mi	68m	77Mi
45m	63Mi
104m	101Mi
65m	78Mi
84m	116Mi
62m	78Mi
364m	170Mi
136m	97Mi
66m	75Mi
running	455s	4269m	1088Mi	12995m	27337Mi	63m	72Mi
39m	64Mi
88m	76Mi
59m	73Mi
65m	78Mi
60m	74Mi
325m	113Mi
116m	79Mi
57m	70Mi
running	465s	4089m	882Mi	14374m	28885Mi	23m	72Mi
20m	64Mi
36m	76Mi
25m	69Mi
26m	77Mi
23m	74Mi
92m	105Mi
37m	82Mi
24m	69Mi
