phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	1250m	63Mi	2466m	5343Mi	20m	42Mi
37m	66Mi
34m	64Mi
120m	81Mi
60m	71Mi
40m	66Mi
running	197s	2021m	174Mi	1761m	7738Mi	44m	60Mi
45m	55Mi
50m	66Mi
40m	65Mi
46m	60Mi
39m	59Mi
113m	80Mi
60m	68Mi
42m	62Mi
running	207s	2073m	188Mi	1830m	7910Mi	42m	61Mi
50m	54Mi
51m	66Mi
43m	58Mi
46m	60Mi
45m	62Mi
109m	86Mi
59m	69Mi
38m	62Mi
running	217s	2073m	188Mi	1830m	7910Mi	42m	61Mi
50m	54Mi
51m	66Mi
43m	58Mi
46m	60Mi
45m	62Mi
109m	86Mi
59m	69Mi
38m	62Mi
running	228s	2068m	180Mi	2018m	8115Mi	38m	61Mi
44m	54Mi
51m	65Mi
39m	57Mi
40m	60Mi
34m	62Mi
115m	76Mi
61m	71Mi
40m	58Mi
running	238s	2019m	197Mi	2145m	8327Mi	43m	58Mi
50m	55Mi
51m	63Mi
42m	58Mi
43m	59Mi
40m	59Mi
119m	78Mi
67m	70Mi
37m	58Mi
running	248s	1990m	181Mi	2325m	8549Mi	42m	58Mi
43m	55Mi
47m	63Mi
44m	58Mi
37m	59Mi
39m	59Mi
110m	72Mi
69m	70Mi
40m	58Mi
running	258s	1990m	181Mi	2325m	8549Mi	42m	58Mi
43m	55Mi
47m	63Mi
44m	58Mi
37m	59Mi
39m	59Mi
110m	72Mi
69m	70Mi
40m	58Mi
running	269s	2093m	139Mi	2392m	8780Mi	37m	58Mi
44m	55Mi
51m	63Mi
39m	58Mi
39m	59Mi
38m	59Mi
110m	79Mi
64m	69Mi
40m	58Mi
running	279s	2027m	233Mi	2256m	9040Mi	40m	58Mi
49m	54Mi
51m	64Mi
42m	58Mi
39m	59Mi
41m	59Mi
114m	77Mi
61m	70Mi
37m	58Mi
running	289s	2027m	233Mi	2256m	9040Mi	40m	58Mi
49m	54Mi
51m	64Mi
42m	58Mi
39m	59Mi
41m	59Mi
114m	77Mi
61m	70Mi
37m	58Mi
running	300s	2025m	209Mi	1939m	9184Mi	39m	58Mi
43m	54Mi
50m	65Mi
38m	58Mi
38m	59Mi
38m	59Mi
114m	82Mi
61m	70Mi
40m	58Mi
running	310s	2053m	166Mi	2444m	9438Mi	42m	58Mi
43m	54Mi
51m	65Mi
39m	58Mi
41m	58Mi
42m	59Mi
116m	83Mi
62m	70Mi
38m	58Mi
running	320s	2053m	166Mi	2444m	9438Mi	42m	58Mi
43m	54Mi
51m	65Mi
39m	58Mi
41m	58Mi
42m	59Mi
116m	83Mi
62m	70Mi
38m	58Mi
running	331s	2081m	148Mi	2218m	9653Mi	42m	60Mi
51m	54Mi
51m	65Mi
40m	58Mi
38m	58Mi
41m	59Mi
110m	84Mi
64m	70Mi
45m	58Mi
running	341s	2049m	180Mi	1923m	9843Mi	38m	60Mi
48m	54Mi
56m	66Mi
38m	58Mi
40m	59Mi
37m	59Mi
115m	82Mi
60m	75Mi
40m	59Mi
running	351s	2049m	180Mi	1923m	9843Mi	38m	60Mi
48m	54Mi
56m	66Mi
38m	58Mi
40m	59Mi
37m	59Mi
115m	82Mi
60m	75Mi
40m	59Mi
running	362s	2008m	196Mi	2295m	10067Mi	41m	59Mi
57m	54Mi
54m	64Mi
41m	58Mi
42m	62Mi
41m	58Mi
115m	85Mi
60m	75Mi
37m	59Mi
running	372s	2000m	188Mi	2351m	10295Mi	42m	59Mi
45m	54Mi
56m	63Mi
40m	58Mi
38m	62Mi
38m	58Mi
111m	75Mi
61m	70Mi
39m	59Mi
running	382s	2000m	188Mi	2351m	10295Mi	39m	59Mi
46m	54Mi
52m	67Mi
48m	57Mi
40m	61Mi
42m	58Mi
114m	75Mi
60m	70Mi
37m	59Mi
running	393s	2025m	200Mi	2036m	10490Mi	39m	59Mi
46m	54Mi
52m	67Mi
48m	57Mi
40m	61Mi
42m	58Mi
114m	75Mi
60m	70Mi
37m	59Mi
running	403s	2024m	183Mi	2138m	10061Mi	45m	58Mi
56m	57Mi
55m	66Mi
45m	56Mi
40m	61Mi
41m	58Mi
111m	72Mi
59m	72Mi
41m	59Mi
running	413s	2011m	263Mi	3317m	9705Mi	39m	58Mi
44m	57Mi
49m	67Mi
39m	56Mi
39m	61Mi
40m	58Mi
113m	82Mi
62m	71Mi
45m	59Mi
running	424s	2011m	263Mi	3317m	9705Mi	39m	58Mi
44m	57Mi
49m	67Mi
39m	56Mi
39m	61Mi
40m	58Mi
113m	82Mi
62m	71Mi
45m	59Mi
running	434s	2052m	194Mi	2047m	7901Mi	47m	57Mi
49m	58Mi
52m	68Mi
43m	56Mi
42m	59Mi
46m	59Mi
110m	79Mi
61m	72Mi
37m	59Mi
running	444s	1913m	161Mi	1709m	8076Mi	38m	57Mi
41m	58Mi
48m	67Mi
37m	56Mi
39m	59Mi
38m	59Mi
107m	85Mi
56m	72Mi
38m	59Mi
